Rank,Phase,about,date,competition,Location,Description,Total,score_finale,mouches,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,P1,P2,P3,P4,P5,Épreuve,source_pdf
25,Qualification,LEPAGE Jérémy,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1104.0,,32.0,92.0,88.0,95.0,93.0,99.0,99.0,98.0,98.0,80.0,87.0,90.0,85.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
26,Qualification,BOULMIER Thomas,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1103.0,,22.0,93.0,93.0,90.0,94.0,96.0,96.0,95.0,93.0,96.0,96.0,95.0,93.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
27,Qualification,LAURENCE Baptiste,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1102.0,,26.0,87.0,88.0,89.0,92.0,94.0,97.0,96.0,97.0,87.0,90.0,92.0,93.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
28,Qualification,DEVAUD Thibaut,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1097.0,,25.0,91.0,90.0,90.0,90.0,95.0,96.0,93.0,96.0,92.0,91.0,85.0,88.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
29,Qualification,BERTRAND Joris,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1096.0,,22.0,91.0,96.0,89.0,93.0,96.0,91.0,96.0,96.0,86.0,86.0,91.0,85.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
30,Qualification,CAPELLE Anaëlle,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1095.0,,32.0,92.0,89.0,89.0,91.0,96.0,94.0,92.0,99.0,96.0,94.0,92.0,99.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
31,Qualification,SOULA Benjamin,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1094.0,,27.0,93.0,93.0,91.0,93.0,96.0,96.0,93.0,95.0,84.0,87.0,80.0,93.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
32,Qualification,CADAS Sébastien,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1094.0,,26.0,96.0,94.0,95.0,90.0,95.0,95.0,97.0,95.0,85.0,90.0,79.0,83.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
33,Qualification,ROBERT Olivier,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1094.0,,21.0,93.0,92.0,89.0,94.0,93.0,97.0,94.0,94.0,83.0,91.0,88.0,86.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
34,Qualification,DALLE Arthur,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1089.0,,22.0,88.0,89.0,90.0,84.0,97.0,96.0,95.0,95.0,92.0,87.0,90.0,86.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
35,Qualification,BRETON Louis,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1087.0,,28.0,89.0,89.0,94.0,89.0,98.0,99.0,97.0,95.0,80.0,87.0,84.0,86.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
36,Qualification,LEFEVRE Gautier,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1085.0,,24.0,92.0,91.0,95.0,85.0,96.0,97.0,96.0,91.0,96.0,97.0,96.0,91.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
37,Qualification,GOEPPNER Florian,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1085.0,,21.0,91.0,87.0,94.0,90.0,95.0,93.0,94.0,92.0,90.0,89.0,84.0,86.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
38,Qualification,BILLOTTE Thomas,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1085.0,,15.0,87.0,89.0,94.0,87.0,90.0,94.0,96.0,96.0,83.0,91.0,87.0,91.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
39,Qualification,MARCHAIS Théo,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1082.0,,21.0,91.0,90.0,90.0,87.0,95.0,96.0,95.0,96.0,95.0,96.0,95.0,96.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
40,Qualification,DEMOL Hugo,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1082.0,,20.0,90.0,89.0,92.0,92.0,97.0,97.0,95.0,95.0,97.0,97.0,95.0,95.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
41,Qualification,GABORIT Killian,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1080.0,,24.0,87.0,84.0,88.0,89.0,96.0,98.0,95.0,97.0,92.0,83.0,86.0,85.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
42,Qualification,GASPARD Thibaud,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1080.0,,20.0,84.0,85.0,89.0,87.0,94.0,95.0,99.0,97.0,85.0,87.0,84.0,94.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
43,Qualification,AVELINE Thibault,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1079.0,,22.0,92.0,95.0,90.0,96.0,97.0,96.0,91.0,90.0,87.0,84.0,77.0,84.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
44,Qualification,DEBAIN Valentin,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1078.0,,23.0,94.0,85.0,83.0,91.0,97.0,95.0,97.0,97.0,90.0,86.0,82.0,81.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
45,Qualification,LEMESLE Théo,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1078.0,,22.0,83.0,83.0,81.0,81.0,97.0,96.0,95.0,96.0,88.0,90.0,94.0,94.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
46,Qualification,DI MARZO Lorenzo,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1076.0,,19.0,89.0,89.0,91.0,89.0,95.0,95.0,96.0,92.0,83.0,85.0,91.0,81.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
47,Qualification,BALD Yann,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1076.0,,19.0,89.0,92.0,93.0,92.0,90.0,91.0,89.0,93.0,92.0,85.0,87.0,83.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
48,Qualification,BOUTIGNY Thomas,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1076.0,,19.0,91.0,91.0,90.0,94.0,94.0,93.0,94.0,92.0,87.0,91.0,81.0,78.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
49,Qualification,GRAEBLING Corentin,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1076.0,,17.0,91.0,92.0,85.0,88.0,93.0,90.0,97.0,92.0,89.0,87.0,86.0,86.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
50,Qualification,VERNIER Rémy,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1066.0,,24.0,92.0,88.0,87.0,87.0,91.0,95.0,96.0,94.0,91.0,95.0,96.0,94.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
51,Qualification,GRICOURT TONDU Mathys,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1065.0,,14.0,82.0,81.0,87.0,96.0,90.0,91.0,96.0,91.0,88.0,84.0,88.0,91.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
52,Qualification,SORNIQUE Théophile,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1059.0,,19.0,89.0,79.0,76.0,90.0,96.0,96.0,94.0,96.0,96.0,96.0,94.0,96.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
53,Qualification,DUFOUR Thomas,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1053.0,,17.0,85.0,88.0,88.0,91.0,96.0,96.0,94.0,97.0,81.0,78.0,84.0,75.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
54,Qualification,SZONYI Lou-Ann,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1051.0,,21.0,86.0,86.0,90.0,86.0,95.0,90.0,89.0,94.0,95.0,90.0,89.0,94.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
55,Qualification,LABADIE Julien,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors garçons,1051.0,,16.0,87.0,90.0,97.0,92.0,95.0,88.0,93.0,95.0,80.0,73.0,84.0,77.0,,,,,,Carabine 50m 3x40,50m Junior Men_2019.pdf
1,Qualification + Final,BORDET Jade,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1153.0,419.2,46.0,97.0,96.0,95.0,92.0,96.0,98.0,96.0,98.0,96.0,98.0,96.0,98.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
2,Qualification + Final,ERDMANN Emmanuelle,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1147.0,451.7,44.0,96.0,96.0,95.0,96.0,96.0,96.0,95.0,99.0,96.0,93.0,94.0,95.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
3,Qualification + Final,GIRARD Agathe,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1147.0,451.1,40.0,94.0,96.0,96.0,96.0,97.0,98.0,98.0,98.0,97.0,98.0,98.0,98.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
4,Qualification + Final,JEANNOT Marine,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1146.0,406.2,35.0,96.0,97.0,96.0,96.0,96.0,96.0,98.0,97.0,97.0,92.0,92.0,93.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
5,Qualification + Final,AUGUSTO Louise,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1143.0,437.7,39.0,99.0,94.0,95.0,98.0,96.0,97.0,98.0,98.0,92.0,91.0,91.0,94.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
6,Qualification + Final,ALLEZARD Justine,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1142.0,395.7,42.0,96.0,94.0,94.0,99.0,96.0,98.0,97.0,99.0,92.0,92.0,91.0,94.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
7,Qualification + Final,BOGARD Floriane,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1142.0,395.1,41.0,95.0,93.0,94.0,95.0,95.0,98.0,97.0,98.0,95.0,95.0,93.0,94.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
8,Qualification + Final,FERRIOL Florence,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1140.0,428.5,36.0,95.0,94.0,91.0,91.0,97.0,95.0,97.0,97.0,96.0,95.0,96.0,96.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
9,Qualification,MULLER Océanne,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1138.0,,49.0,98.0,92.0,92.0,97.0,98.0,99.0,93.0,97.0,94.0,95.0,96.0,87.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
10,Qualification,KISSENBERGER Lucie,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1138.0,,42.0,92.0,95.0,98.0,90.0,99.0,99.0,100.0,97.0,95.0,93.0,92.0,88.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
11,Qualification,PICARD Justine,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1136.0,,40.0,96.0,96.0,93.0,91.0,95.0,98.0,98.0,92.0,94.0,91.0,98.0,94.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
12,Qualification,KRUMM Clémentine,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1131.0,,29.0,95.0,96.0,93.0,95.0,97.0,95.0,98.0,92.0,90.0,95.0,94.0,91.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
13,Qualification,CREUSAT Laura,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1125.0,,36.0,94.0,92.0,94.0,89.0,98.0,98.0,97.0,94.0,88.0,95.0,91.0,95.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
14,Qualification,WILLOT Louisa,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1125.0,,28.0,93.0,90.0,95.0,92.0,94.0,98.0,95.0,95.0,94.0,98.0,95.0,95.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
15,Qualification,ROETTELE Lisa,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1124.0,,26.0,93.0,95.0,93.0,93.0,97.0,97.0,94.0,95.0,91.0,95.0,94.0,87.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
16,Qualification,DIDIER Gaëlle,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1121.0,,29.0,95.0,95.0,94.0,90.0,99.0,95.0,97.0,100.0,99.0,95.0,97.0,100.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
17,Qualification,DEBROUX Adeline,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1119.0,,44.0,95.0,95.0,95.0,93.0,98.0,97.0,96.0,98.0,98.0,97.0,96.0,98.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
18,Qualification,NEUFELD Fanny,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1117.0,,29.0,93.0,94.0,93.0,95.0,95.0,95.0,99.0,95.0,89.0,92.0,92.0,85.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
19,Qualification,TERRASSON Lisa,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1116.0,,31.0,95.0,92.0,94.0,90.0,95.0,94.0,98.0,95.0,89.0,92.0,93.0,89.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
20,Qualification,DAMBRIN Julie,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1114.0,,28.0,91.0,91.0,94.0,92.0,99.0,98.0,96.0,95.0,99.0,98.0,96.0,95.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
21,Qualification,MANATA Cassandra,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1110.0,,24.0,92.0,92.0,90.0,92.0,99.0,97.0,94.0,95.0,99.0,97.0,94.0,95.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
22,Qualification,CASTAGNOLI Lorna,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1109.0,,34.0,91.0,92.0,90.0,93.0,99.0,96.0,94.0,98.0,99.0,96.0,94.0,98.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
23,Qualification,GENG Alexandra,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1109.0,,27.0,89.0,89.0,94.0,95.0,96.0,91.0,95.0,96.0,92.0,90.0,92.0,90.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
24,Qualification,MICHAUX Timéa,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1109.0,,25.0,84.0,89.0,96.0,91.0,93.0,90.0,97.0,92.0,95.0,90.0,95.0,97.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
25,Qualification,GAYE Mélanie,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1108.0,,33.0,95.0,91.0,94.0,93.0,95.0,93.0,98.0,99.0,87.0,90.0,87.0,86.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
26,Qualification,KNOPPERS Gwenn,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1108.0,,26.0,93.0,92.0,95.0,92.0,96.0,96.0,97.0,94.0,87.0,87.0,87.0,92.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
27,Qualification,PINATEAU Audrey,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1106.0,,29.0,94.0,85.0,94.0,89.0,99.0,97.0,93.0,93.0,99.0,97.0,93.0,93.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
28,Qualification,CHARBONNIER Lison,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1103.0,,26.0,94.0,93.0,93.0,90.0,96.0,94.0,98.0,97.0,82.0,91.0,87.0,88.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
29,Qualification,HAMELIN Coline,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1101.0,,25.0,89.0,92.0,90.0,91.0,97.0,96.0,94.0,92.0,97.0,96.0,94.0,92.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
30,Qualification,AVELINE Amélie,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1100.0,,32.0,87.0,90.0,88.0,91.0,99.0,96.0,95.0,96.0,89.0,88.0,90.0,91.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
31,Qualification,UNGERER Mathilde,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1100.0,,26.0,85.0,95.0,93.0,96.0,94.0,96.0,97.0,92.0,86.0,89.0,90.0,87.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
32,Qualification,BEAUBOUCHEZ Fiona,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1099.0,,31.0,93.0,94.0,89.0,86.0,95.0,97.0,97.0,96.0,95.0,97.0,97.0,96.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
33,Qualification,PAGET Charlotte,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1098.0,,23.0,93.0,87.0,91.0,91.0,93.0,96.0,98.0,98.0,90.0,90.0,83.0,88.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
34,Qualification,GUICHARD Amélie,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1097.0,,27.0,92.0,94.0,92.0,95.0,93.0,97.0,96.0,90.0,84.0,90.0,87.0,87.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
35,Qualification,FIEVET Margaux,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1096.0,,20.0,89.0,90.0,89.0,91.0,94.0,95.0,95.0,98.0,94.0,95.0,95.0,98.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
36,Qualification,GUICHARD Marine,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1095.0,,21.0,95.0,94.0,91.0,94.0,94.0,90.0,93.0,93.0,94.0,90.0,93.0,93.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
37,Qualification,ROUCHON Margo,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1093.0,,32.0,90.0,87.0,90.0,93.0,96.0,98.0,96.0,94.0,90.0,92.0,81.0,86.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
38,Qualification,MAURIERES Marine,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1088.0,,21.0,87.0,95.0,92.0,88.0,94.0,93.0,96.0,94.0,86.0,87.0,88.0,88.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
39,Qualification,ARGOUT Iloane,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1085.0,,15.0,86.0,89.0,90.0,89.0,97.0,91.0,90.0,91.0,97.0,91.0,90.0,91.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
40,Qualification,FLEURY Candice,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1084.0,,22.0,95.0,94.0,85.0,92.0,94.0,90.0,96.0,97.0,89.0,81.0,90.0,81.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
41,Qualification,LEMESLE Marine,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1082.0,,21.0,86.0,91.0,91.0,80.0,95.0,93.0,93.0,98.0,88.0,89.0,95.0,83.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
42,Qualification,ROGER Léa,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1082.0,,21.0,85.0,91.0,89.0,87.0,99.0,96.0,92.0,95.0,91.0,84.0,86.0,87.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
43,Qualification,VANZEVEREN Aurore,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1075.0,,15.0,92.0,85.0,91.0,91.0,96.0,93.0,98.0,90.0,77.0,84.0,91.0,87.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
44,Qualification,FABRER Margot,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1074.0,,29.0,83.0,91.0,88.0,90.0,95.0,98.0,99.0,92.0,95.0,98.0,99.0,92.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
45,Qualification,BENEL Romane,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1074.0,,18.0,94.0,85.0,84.0,95.0,94.0,92.0,96.0,89.0,87.0,86.0,88.0,84.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
46,Qualification,NABONNAND Elodie,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1069.0,,20.0,95.0,90.0,79.0,94.0,89.0,92.0,94.0,92.0,84.0,86.0,89.0,85.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
47,Qualification,BLARY Kiméa,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1063.0,,19.0,87.0,86.0,84.0,81.0,96.0,91.0,99.0,91.0,96.0,91.0,99.0,91.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
48,Qualification,MARCHAL Emma,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1057.0,,16.0,87.0,86.0,85.0,82.0,90.0,95.0,93.0,95.0,92.0,85.0,79.0,88.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
49,Qualification,CROTTET Charlène,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1057.0,,15.0,84.0,85.0,79.0,83.0,98.0,96.0,94.0,94.0,98.0,96.0,94.0,94.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
50,Qualification,BOISLEVE Camille,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1055.0,,14.0,84.0,89.0,88.0,87.0,89.0,89.0,93.0,93.0,89.0,89.0,93.0,93.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
51,Qualification,OWOLABI Corrina,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1049.0,,19.0,90.0,97.0,94.0,73.0,93.0,80.0,93.0,86.0,93.0,80.0,93.0,86.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
52,Qualification,LEROUX Laëtitia,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,1025.0,,14.0,76.0,77.0,77.0,87.0,90.0,91.0,91.0,93.0,90.0,91.0,91.0,93.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
53,Qualification,DUPIN Léa,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Juniors filles,973.0,,13.0,84.0,72.0,48.0,86.0,94.0,96.0,94.0,96.0,75.0,81.0,67.0,80.0,,,,,,Carabine 50m 3x40,50m Junior Women_2019.pdf
1,Qualification + Final,BAUDOUIN Brian,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Seniors 1,1161.0,401.6,56.0,99.0,96.0,97.0,98.0,96.0,99.0,97.0,97.0,94.0,98.0,96.0,94.0,,,,,,Carabine 50m 3x40,50m Men_2019.pdf
2,Qualification + Final,RAYNAUD Alexis,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Seniors 1,1159.0,451.4,51.0,98.0,94.0,100.0,98.0,97.0,99.0,99.0,99.0,97.0,99.0,99.0,99.0,,,,,,Carabine 50m 3x40,50m Men_2019.pdf
3,Qualification + Final,GERMOND Etienne,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Seniors 1,1149.0,47.3,48.0,98.0,98.0,98.0,98.0,93.0,96.0,98.0,98.0,91.0,95.0,92.0,94.0,,,,,,Carabine 50m 3x40,50m Men_2019.pdf
4,Qualification + Final,CHASSAT Emilien,2019-07-25,Championnat de France 25/50 m 2019,Moulins,503 Carabine 3 x 40 Seniors 1,1148.0,440.8,45.0,97.0,99.0,98.0,97.0,99.0,97.0,99.0,98.0,92.0,89.0,89.0,94.0,,,,,,Carabine 50m 3x40,50m Men_2019.pdf
